Date,USE_SMSV,UST_SMSV,USR_SMSV,GC_SMSV,BC_SMSV,TSE_SMSV
2021-06-01,1.6135329344220612,1.8536557473131579,1.2172616913998922,0.8941573025874808,0.8630314605000069,1.6161282756408786
2021-07-01,1.5756182918934136,1.8519229995071473,1.1751682675199981,0.027305354068825283,0.8755184584085062,1.548592612831361
2021-08-01,1.7786486466032159,1.828834011924115,1.4076733276095192,0.3503189342043124,0.4961482199890281,1.6029593557482424
2021-09-01,1.8331137455131261,2.0158954991190337,1.2340822832593208,0.400820042858134,-0.21869564303344413,1.5959570573568358
2021-10-01,1.4922416949422075,1.7410412194270541,0.8704936544563475,0.21797290730877839,0.9845013912256189,1.596484529172294
2021-11-01,1.7191085898198497,1.801932553461442,1.1762692502021421,0.33821174218171424,1.3741027292839383,1.5436382076669293
2021-12-01,1.5646637688114386,1.919791279131819,1.0569540403103492,0.26657917350138327,-0.9673858193897494,1.6392748729642432
2022-01-01,1.7581366406383743,1.936362830701443,1.2445386739783377,0.4991294077129264,0.6531545318325862,1.5386291501160612
2022-02-01,1.5207727216560398,1.7438646125426944,0.9698986020042301,0.20235850058993107,1.4480733419435883,1.6973976783318006
2022-03-01,1.4896932704997636,1.5878074331455976,0.9058187172267326,0.6532239127211931,1.4252060007329288,1.3694790860377748
2022-04-01,1.6323072866959556,1.8346666558481979,1.120583031944358,0.5737193392626064,2.100089776894292,1.4885339934833974
2022-05-01,1.3037893711207496,1.5256752314495723,1.049879384880627,0.28281073895699765,1.7551488038044378,1.3555859076405696
2022-06-01,1.4731090669252498,1.586720022465462,0.8806364010712163,0.05729668458305478,1.5300327286615658,1.3420321235872503
2022-07-01,1.387831936168525,1.5966468220145624,0.6339082379184049,0.14273278255636174,-0.9431708009637947,1.240523834031257
2022-08-01,1.5789316597850018,1.7465250481042072,0.895940678783007,0.12872277813696484,-0.5807213309658226,1.4375094659589958
2022-09-01,1.3359617352995146,1.7257384381172374,0.8642021636229025,-0.021182798338296744,-0.3303547997392796,1.3862084351721837
2022-10-01,1.3077397010131173,1.5931145187151432,0.9169597818026912,-0.1637134262820591,-1.5140547926450547,1.234880072593695
2022-11-01,1.7114715835865897,1.6920634995134176,0.8435580486275414,-0.13315569962352497,0.6892437939106424,1.3638662387073208
2022-12-01,1.5931792753152967,1.7588146218864815,1.0796864959572325,0.5775103897981495,0.4478722572371056,1.5868248619515466
2023-01-01,1.4945006490716009,1.596251575755323,0.9831796313270297,0.6431967250031905,-0.6027796287919543,1.3891596219890563
2023-02-01,1.5388636331858445,1.7675331004530752,1.1774292072316281,0.8616280835599813,0.26479031842847955,1.3689904956537617
2023-03-01,1.4469301928805434,1.6225106632720918,0.9258222139469569,0.041786301999350954,-0.9000093598594568,1.5015331865689636
2023-04-01,1.534588700810513,1.7661905991055271,1.0283062005206418,0.6083433974570549,-0.14735247227996331,1.4606509173480353
2023-05-01,1.5408371410638828,1.6754315752280857,1.0003269025305355,0.41717249223730535,-0.21202663508466899,1.4073381574512036
2023-06-01,1.5243275590038865,1.738372369425215,0.8708185408186597,0.24305335446616272,-1.261472160568474,1.4638028994645673
2023-07-01,1.6643840704898247,1.8550567258386341,0.8978095902231386,0.13666326452474065,0.3538869018875286,1.3787249461885018
2023-08-01,1.6683697442875243,1.885639345374604,0.9991036120949474,0.3926022510158248,1.7095311575635372,1.5135992784368528
2023-09-01,1.5160108428231986,1.8689386366425413,0.9194017626234589,0.37495217633037936,0.2961926098624774,1.4951727806484532
2023-10-01,1.2970302122723216,1.7553201249717596,0.7364952852238724,0.06877506432810175,0.3651291522884486,1.422571616844375
2023-11-01,1.423393137134519,1.605365790966213,0.7754048147331705,0.548939573630955,-0.2881934232077846,1.3797083303381177
2023-12-01,1.5979321489369587,1.6683135845152455,1.1146763760175744,0.5061130193065947,-0.5148276745871959,1.3903942491019674
2024-01-01,1.6336185543212445,1.8830104576234925,1.1147030635227702,0.4495537164529731,-1.6079497250633275,1.5468357483210209
2024-02-01,1.5564911540932964,1.8099804939331,1.0440167377463916,0.28739989840337676,0.7001952648523123,1.543025712081661
2024-03-01,1.6718494051119221,1.9762079833243984,1.0114168852017442,0.44406454760173636,-0.15858673580220856,1.565485019999183
2024-04-01,1.7040512172618083,1.8539013497423529,1.0918862807596177,0.7722202878708904,0.6660310148106033,1.4996805944223388
2024-05-01,1.3209814351158498,1.6366483952431332,0.7818958719883965,0.5922700992734122,0.4949165466898942,1.4528923800779971
2024-06-01,1.6101917809499864,1.8046026371909363,0.9395014284776928,0.515598827135599,0.18782497957004451,1.383243787688774
2024-07-01,1.5972606781902945,1.9769308920179007,0.9779232416728745,0.4651831208943979,0.03143227402453687,1.4550995576961687
2024-08-01,1.602089166937265,1.8303561446366097,1.208428275145171,0.7858964445676608,-0.4007621987977447,1.4833464264423786
2024-09-01,1.5204699709273384,1.6858261386288893,1.1640826257981147,0.7165563876557813,-0.35393092332837506,1.5045003779590282
2024-10-01,1.659671389692844,1.9305032600855596,1.0527710966126884,0.8594013052988625,-0.015891378522696353,1.5273838381507268
